Date,IBM,GOOG,NVDA,MSFT,AAPL,TSLA,AMZN,META
2025-04-16,-0.008888524537047143,-0.02024371974003356,-0.07119154777139383,-0.03729273027552107,-0.03971164938442461,-0.050690742903996715,-0.029726389380639047,-0.037530233452843495
2025-04-17,0.0010054142260871785,-0.013857745910344934,-0.02913114890654451,-0.010359988149301806,0.013853268725293778,-0.0007454979855451015,-0.00991534732389348,-0.001653728602839484
2025-04-21,-0.010904608086825212,-0.023086396078994625,-0.046177454969923155,-0.023828343588713812,-0.019583329570011045,-0.05918076725792799,-0.031126527586896723,-0.03411610900460752
2025-04-22,0.019618330210262363,0.026601386530266093,0.02022537463736439,0.02121469867791688,0.03349769355710467,0.04499438204493094,0.03442328337941731,0.03172031643485431
2025-04-23,0.01883353983744253,0.024518266310033066,0.03790127992635914,0.02042675475774412,0.024040346900261272,0.052271947159751794,0.041953201051518486,0.03918001259039259
2025-04-24,-0.06805338967118117,0.02349802909122235,0.0355780124145906,0.033901559889364545,0.018258377165775514,0.03437870754426389,0.032360982528496264,0.024454932817753672
2025-04-25,0.013341114875500408,0.014632073144976488,0.042132911308412305,0.01167955326887017,0.0043578723315619095,0.09351849398026,0.013048475365695443,0.02613946466178965
2025-04-28,0.016006357612556803,-0.00876583907275326,-0.020752627984238475,-0.0017624187976570203,0.004100805996606399,0.0032583903115033577,-0.0068492053390797475,0.00450313887345329
2025-04-29,0.013584556847866953,-0.002218966326349275,0.0026636118861515876,0.007335676459733854,0.0050789808256106106,0.021284373105168935,-0.0016529240033086564,0.008513151895225751
2025-04-30,0.010099579728219068,-0.007245645117059021,-0.0009177460396820735,0.0030914086271372934,0.006089119923406586,-0.03438223363024816,-0.01597624814818092,-0.009860171649726598
2025-05-01,-0.008972382885098634,0.011740085970205824,0.024397011671066938,0.07348604606912208,0.0038514462406365473,-0.005829314402079844,0.030860378884021808,0.04140766385039266
2025-05-02,0.024279326425957974,0.018381449293625465,0.02556424954741541,0.022959658008321133,-0.0380775936581797,0.02356864125337387,-0.0011573530932636395,0.04244457598770763
2025-05-05,0.014674910539629046,0.0014465361880786703,-0.005956572091273119,0.0020425062951081926,-0.031963978788773405,-0.024495847170982712,-0.019292122294797282,0.003761550633242888
2025-05-06,-0.00024083240381117912,-0.005132208445818144,-0.0024630207932687313,-0.006578635104513526,-0.0019125386595231632,-0.01767474071206643,-0.00721681069789819,-0.02015940987097963
2025-05-07,0.01691615493994512,-0.07802692151314435,0.03053137522671381,9.232530148791122e-05,-0.011449993938167785,0.0031546161942166075,0.019801632738363693,0.016045935175913826
2025-05-08,0.0030344428492951464,0.019122169147883304,0.0026447306007199795,0.011061260938679426,0.006298593991509425,0.030659773437438274,0.01770048072706834,0.0020087293320518217
2025-05-09,-0.012997005528782742,-0.008834865185093514,-0.006153365094515101,0.0012772501396489976,0.0052522973819535855,0.046108194570086934,0.005089047328858073,-0.009273522101016115
2025-05-12,0.017857267643017094,0.03312825377776117,0.05300641080963476,0.023717487088309352,0.06123253372409365,0.06528003118679684,0.07760926703827985,0.07624310910887198
2025-05-13,0.019130722571262745,0.00817550076650155,0.05481136920807433,-0.0002669851153174121,0.010101128824685867,0.04810492051681205,0.012999853383055317,0.025629489874318345
2025-05-14,-0.002982106156929437,0.036134585176922925,0.040794262711428365,0.00842492892589001,-0.0028217831561660077,0.0399319216619113,-0.005312830342904736,0.005062998666479639
2025-05-15,0.03378770100927266,-0.008488712017897476,-0.003775350441351778,0.002253525213353704,-0.004153052704613105,-0.01407694599861275,-0.024458403999516362,-0.02375720072081769
2025-05-16,0.0003000708613756226,0.012198411587075719,0.004218666534108666,0.0025127580054977628,-0.0008989569186479148,0.020670491941373468,0.002044981599618388,-0.00551304195506413
2025-05-19,0.0061663034563816535,0.00262465448546452,0.001254695838942981,0.010075127519562129,-0.011808595148625234,-0.02280219175263177,0.0027687076543830617,0.00014051823165986196
2025-05-20,-0.0054543449869838565,-0.015306783311842665,-0.008816451945526478,-0.0015265760973737531,-0.009238802480674083,0.005044436283555748,-0.010189475975831261,-0.005213234292151286
2025-05-21,-0.023039219316437255,0.028268285337124142,-0.019385979908510684,-0.012297915534386087,-0.02332906866046245,-0.027122740878422213,-0.01456138756787949,-0.002514514817006033
2025-05-22,-0.009629545318185133,0.011226730594581307,0.007784472588990611,0.005047277339223857,-0.003618781349286485,0.019004252475032086,0.009796778074282274,0.0016822668928147314
2025-05-23,0.001005880984499297,-0.013994304950366595,-0.011661537423707832,-0.010342208052536684,-0.03071125926766296,-0.004997253689502847,-0.010443315729919826,-0.01505223249217012
2025-05-27,0.017629656380773333,0.025556515005172843,0.031562961731518485,0.023077821285608705,0.02498370530128218,0.06709725458197968,0.02471808928544102,0.024044521747496057
2025-05-28,-0.011424009845842622,-0.0034546213092956635,-0.005105126806973366,-0.0072545238457449495,0.0010483636887751138,-0.016644185010272462,-0.006330074379308311,0.001959693110436915
2025-05-29,-0.005973640673865155,-0.0024253378668065745,0.03197351965516137,0.0028820428859637954,-0.0023479462099841204,0.0042777491260106125,0.004775584008620333,0.002281481143307836
2025-05-30,0.0014291648138737788,-0.0006361765579654784,-0.02960257386263701,0.003655906508106462,0.004491143445886329,-0.03396601533337422,-0.003360050181079145,0.0037755398355731992
2025-06-02,0.01851048473304966,-0.014451683302148934,0.016513500505562415,0.0034912429168350886,0.004223038592199533,-0.010941091649071494,0.007967779780350723,0.03551674915454435
2025-06-03,0.0049141619673043115,-0.015736229989589387,0.02756804517640441,0.002162253700448431,0.00775374755762891,0.004599945784019605,-0.00455906882030232,-0.006055101953190142
2025-06-04,0.0012058496931146483,0.009967436826275456,0.004944626116286623,0.0019420257292459468,-0.002216278782983811,-0.03614067809813415,0.007361824330479417,0.031151181538666594
2025-06-05,0.005033987259031519,0.0024764804239042143,-0.013692452665405617,0.008179959834071963,-0.01085651511529286,-0.15384948606327908,0.003276044436817532,-0.004852345399909838
2025-06-06,0.007503725260237844,0.029648543168226366,0.01228211848812834,0.005756602836447724,0.01626532194490758,0.0360138325066553,0.0268593707089079,0.018939727412951534
2025-06-09,0.01186815854878378,0.01657535983889779,0.006400723144077613,0.0050259181229619886,-0.012186562603219835,0.04453121583281344,0.015840481625608374,-0.0052452498372825935
2025-06-10,0.015173959805851742,0.013309570925545751,0.009281581599223064,-0.0038784722638328384,0.006037878129545515,0.05519232015438431,0.0028993089092673027,0.011944698981084316
2025-06-11,0.01893345565667165,-0.006800537566296135,-0.007810998523934495,0.0036033981281257507,-0.01938038534214743,0.0010421025390305668,-0.02047379463536856,-0.01182942085750118
2025-06-12,-0.0017420545898228523,-0.010231666528778265,0.015078685098274031,0.013137532511937222,0.0021106894117195567,-0.022679683166052338,0.00018763973740831241,-0.0011242642875210077
2025-06-13,-0.013649954041248172,-0.006178221503432087,-0.021118073175124843,-0.008198642681060048,-0.013901381409216582,0.019242741328905938,-0.005360427367806205,-0.015244810219097274
2025-06-16,0.01649249656035735,0.01164449093001544,0.018977830742543268,0.008762294353875523,0.009978032131971447,0.011674257976472,0.01868340140955021,0.02856891475903526
2025-06-17,0.00431952286705452,-0.003998177742628065,-0.003947309718690903,-0.0022984435487914917,-0.014109733732180564,-0.03960360944657592,-0.0059407894922023025,-0.006989033514628445
2025-06-18,0.0005652482444519946,-0.01850794546407629,0.009392319389974604,0.004591552451335456,0.004793163899890253,0.017857560202303197,-0.010764380578029788,-0.0020961938711339645
2025-06-20,-0.007940819343810152,-0.03658485361740449,-0.01126743272200272,-0.005931288264851968,0.022235564814750797,0.00034155282181088666,-0.013405860444963278,-0.019476341636214495
2025-06-23,0.028801351497375893,-0.010307462024888222,0.0022220651174162756,0.017853959924301718,0.0024843525909344025,0.07910624722725408,-0.005835109391705959,0.02343545282162674
2025-06-24,0.015815867193926168,0.010367181335938431,0.02554303986210498,0.008421128480588666,-0.005973168862430719,-0.023827555571310416,0.02041663831593163,0.019380571640627772
2025-06-25,-0.00933572448930654,0.02210982085150746,0.042427406190420444,0.004397610089750412,0.006270873802582309,-0.03868634165630777,-0.0036726605052767557,-0.004954701971823371
2025-06-26,0.002984532614423301,0.016998397508405625,0.004590493120936221,0.010467708027766509,-0.0027820575310859453,-0.005418374727754274,0.023911043937020576,0.02426999451782878
2025-06-27,-0.0076680697077931,0.021775855460000312,0.017457501758148218,-0.0030401030082375146,0.0003979327192980262,-0.006621400161764133,0.028065998915184062,0.010330719705106265
2025-06-30,0.017383445829292465,-0.0049485501663995264,0.0015202357813822165,0.0029596989342190664,0.02013591105412152,-0.01861926308527601,-0.017665207343808734,0.006060966954262559
2025-07-01,-0.012219027542300719,-0.002709519207107115,-0.030134974737803088,-0.0108343552066878,0.012833527240028552,-0.0548353231730864,0.004865337820140418,-0.02589849600597024
2025-07-02,-0.012265836674294412,0.015981340890188715,0.025439993152528935,-0.0019528896929048721,0.021987220737205337,0.04848766871497916,-0.002452467458083949,-0.007886685013345449
2025-07-03,0.014906557637883443,0.004385197514532521,0.013203438882959067,0.0156579747361966,0.005211382965499187,-0.0009508330128998894,0.015744829251554494,0.007594703375258407
2025-07-07,0.0017110423045875519,-0.01669914482633277,-0.006927356204234811,-0.0022477210393947573,-0.017001530537160636,-0.07030747928005848,0.00026851753624536286,-0.0009184064839751064
2025-07-08,-0.007033816444529566,-0.013608744464323008,0.011060928263480669,-0.0022126089655030825,0.0002856518218209976,0.013080017887538436,-0.018562963722362966,0.0032244799695399
2025-07-09,-0.0009645785731430089,0.014171786864389257,0.01783988777058804,0.013778515307014945,0.005366344294458053,-0.006501707849529647,0.014392611963869897,0.016664198793587
2025-07-10,-0.009384325534526538,0.005836702237430642,0.0074622986953861055,-0.004039855451496449,0.0059969334396774284,0.046198855706690405,-0.0012589875178302516,-0.007589038771079571
2025-07-11,-0.013449810466367186,0.014499974358290285,0.004984454919256748,0.0036624309212508993,-0.005902195453381596,0.01167844971117151,0.01234146308748988,-0.013469664745252661
2025-07-14,0.0007049739283515986,0.008239081866432066,-0.0051673099282076845,-0.0005962429187498232,-0.012101840180690205,0.01075495879659973,0.0029730809278073135,0.004741352309945637
2025-07-15,-0.003848187036090842,0.001585112200225353,0.039614420191223965,0.005550974992262568,0.0023460717008902156,-0.019500985006087518,0.0029201137891530816,-0.01471408807799329
2025-07-16,-0.0027629165408077183,0.003652487098716434,0.00391734766955151,-0.0003954909711362287,0.005008713863585393,0.03444095462458378,-0.014059063272129654,-0.010585266488622644
2025-07-17,0.0002837417589989741,0.005047869334162184,0.009466639146369284,0.011953129932020627,-0.000666366230369783,-0.007050661595447646,0.003086778258328562,-0.0021363174908775916
2025-07-18,0.013630018375982683,0.006691153092217571,-0.0034161611860592275,-0.0032297597105977057,0.00550807738367113,0.031555911584314186,0.009999860894734277,0.004083490425377045
2025-07-21,-0.004066075092858365,0.02763440195518699,-0.005992059702308101,1.9558339593982832e-05,0.006136992592796734,-0.003525100711992725,0.013921126445029842,0.012263340754110947
2025-07-22,-0.009705859194438993,0.005009730806631106,-0.025709853858088744,-0.0094354143529694,0.008995536676261068,0.010959828902223289,-0.008012836242670535,-0.011511046757792033
2025-07-23,0.0001773917424719917,-0.003128159390832924,0.022202635834811597,0.0011867643937927476,-0.001166704251064248,0.0013540923687317768,0.003598354221935051,0.01236631173252073
2025-07-24,-0.07930132224226275,0.008785900738592891,0.017183810026743608,0.009855038818230761,-0.0018227781721994732,-0.08552542784602518,0.01711152033504944,0.0017080820928616792
2025-07-25,-0.003037191281526063,0.004544596668666742,-0.0013823270754584475,0.005524243494956933,0.0005611867643643862,0.034637201499348805,-0.0034075702705456917,-0.00297015451204854
2025-07-28,0.013348065805458288,-0.0034065690832678535,0.01855865226448988,-0.0023582955451459868,0.0007946427095913475,0.029706848621967902,0.00581605955069594,0.006921599252500482
2025-07-29,-0.00304393581031056,0.01544214126363112,-0.007040271693966676,0.00013660525190890304,-0.013072742970519372,-0.013574889801361277,-0.007675754918146071,-0.02487379158589128
2025-07-30,-0.008227056724438705,0.005128715358928858,0.02119707794992163,0.0013062395207716433,-0.010563439787344572,-0.006747506520358081,-0.0035559103854630675,-0.006866331281990748
2025-07-31,-0.027699033943458417,-0.023470255934287053,-0.007840175111206516,0.03871547740452897,-0.007104897662415208,-0.03434052685502853,0.016886027515609428,0.10663405039925287
2025-08-01,-0.012321180457822867,-0.015203724509512219,-0.023608121226798857,-0.01775746092215451,-0.025321519331393285,-0.018465033347039538,-0.08631653211497635,-0.03076151057280808
2025-08-04,0.007688709908961366,0.030077569742514597,0.035512069773851344,0.02176088366095922,0.004781584991822558,0.02167142527004271,-0.014540622735209995,0.034542572800988956
2025-08-05,-0.005212373331855248,-0.0021990839537584924,-0.009713718442209087,-0.014839703292966211,-0.0021168961182062526,-0.0017476574412364776,0.009873169687714855,-0.016768356931848468
2025-08-06,0.006402262056357767,0.008158319290962088,0.00648625663512085,-0.00533869997982522,0.04965337441251654,0.03560499649944306,0.03926568541504039,0.011110827755799618
2025-08-07,-0.008438902043730346,0.0018264892027471432,0.007496171998690576,-0.007841026390804359,0.031298712343558535,0.007349951735303974,0.003681789897764909,-0.01324819442056138
2025-08-08,-0.02530946762450595,0.02408897081001226,0.010619919008578975,0.002301173464362124,0.04148529065897621,0.02264179762598033,-0.0019739023688590293,0.00975763555044512
2025-08-11,-0.024950645026584638,-0.0022787467985559613,-0.003509238112943672,-0.0005173201801425215,-0.008372309739574823,0.028057128395424267,-0.006261419913672536,-0.004468691350988404
2025-08-12,-0.0064958773493361075,0.012469706413488072,0.006023816556037098,0.014215182172784797,0.010813758371364397,0.005324552775796538,0.0007678847964323423,0.031020558728372213
2025-08-13,0.022324309357800932,-0.005550305035925212,-0.008608653798644192,-0.01649832570302204,0.015897437361664515,-0.004292710283261014,0.013855775538096454,-0.012636365476370722
2025-08-14,-0.012406498886206327,0.0038835686360341047,0.0023651056738877856,0.0036430354469972745,-0.002360009613884975,-0.011260099884090402,0.028188187008165968,0.0026243951102297453
2025-08-15,0.010947430555310101,0.005333554310715315,-0.008662804692042862,-0.004431088881465546,-0.005125269260025916,-0.015072159502432556,0.00021645874568753922,0.003955718484647959
2025-08-18,-0.0011269534250323387,-0.003030230149380202,0.008607801368352591,-0.005919476116473005,-0.003027098981898543,0.013819862125930686,0.001989132843084511,-0.023007618236744878
2025-08-19,0.007613517589756565,-0.008850073087808233,-0.035625106188042995,-0.014276504165331777,-0.001430291785831238,-0.017608491717904177,-0.015147236228621111,-0.020924477031927798
2025-08-20,0.0052497215187991275,-0.011423659067084558,-0.0013673634964971996,-0.007976430927444505,-0.01993191816954049,-0.01656474162017639,-0.018591996826338653,-0.005016009246873105
2025-08-21,-0.013072114213120092,0.0021456446080742393,-0.0023974379006856325,-0.0012883601739178386,-0.00492334850628289,-0.011770166368817137,-0.008345349193359648,-0.011595362403358254
2025-08-22,0.011173815517550435,0.029952785158658925,0.01705581002367675,0.005912290029565607,0.012636557853807327,0.0603104166993377,0.03057093586711227,0.021006317054089254
2025-08-25,-0.01104845944087301,0.011734253171690422,0.01017330889317426,-0.005872544882251361,-0.0026378418247804086,0.019196337227210383,-0.003940606259072855,-0.0019760252132578256
2025-08-26,0.013276623518611955,-0.005801890707181636,0.010841395706416915,-0.004412227578508171,0.0094202286822618,0.01452187916170169,0.0033724076943096397,0.0010614559437708004
2025-08-27,0.009067173698991132,0.001249514672053712,-0.0009355788578708133,0.009318264045292216,0.005132719840409774,-0.005903612812939926,0.0017910076284830656,-0.008951182691109881
2025-08-28,0.0036284767760480503,0.019782845834665545,-0.007905708413872031,0.005706561624243669,0.008940749184059526,-0.010408659566889222,0.010765909591411497,0.004978327991224309
2025-08-29,-0.009157435030082746,0.00544723620084835,-0.03381165435421267,-0.005805259692780816,-0.0018076343154580796,-0.0356293206445078,-0.011289768498294606,-0.01666025137279853
2025-09-02,-0.008206450617028321,-0.0072381896282652505,-0.019713036514491123,-0.003103369107083713,-0.010479434881734952,-0.01360034804236362,-0.016111647069703763,-0.00487173783889732
2025-09-03,0.010708531397755952,0.08631152130967504,-0.0009372260023245525,0.0004552682916525242,0.0373823332188683,0.014259073808795026,0.00288041832828813,0.002635614824792557
2025-09-04,0.012538838425100304,0.006727616246711432,0.006076904242296264,0.005171154071776547,0.00547826662608221,0.01320230431684188,0.041984146824532165,0.015615898151703693
2025-09-05,0.00544670637639421,0.010730451507357814,-0.02740216240269134,-0.025864628358700167,-0.00037541330898129005,0.035717557533237444,-0.01431613896889294,0.005063004640440946
2025-09-08,0.029965382992538453,-0.0034105969393590347,0.007693824414153946,0.006443817121539332,-0.00758004513282915,-0.0127361095766315,0.014994810804568525,-0.00019945469720795064
2025-09-09,0.011723702885395811,0.024384210868267187,0.014451498666018775,0.00042138045152580184,-0.0149506219450665,0.0016441653277190816,0.010124998519937195,0.01765528929589819
2025-09-10,-0.008643576807338437,-0.0015849896986218977,0.03775343262051414,0.003924835333552985,-0.032791271045805905,0.0023605495234688204,-0.033765520828453625,-0.01808073598781144
2025-09-11,0.0005059491469005736,0.005079775492819751,-0.0008462586151700266,0.0012782561102659654,0.014185276809186579,0.05868272574299215,-0.0016511904499798356,-0.0014372102053956059
2025-09-12,-0.013987916278693299,0.0024888461179106767,0.0036620168169008314,0.017588555726204592,0.017410496957209892,0.07098109112687562,-0.007858600093329492,0.006226449717750562
2025-09-15,0.010987396864925544,0.042103761993751286,-0.0003936467559653467,0.01065103481439463,0.011173249798929598,0.034992045964953526,0.014274139722700788,0.011984616983829074
2025-09-16,0.004982873215279782,-0.0013514638697554179,-0.016278071737281796,-0.012339077089064716,0.006107248126145962,0.027849686096646824,0.011257360441086762,0.018527416688991365
2025-09-17,0.006039498970441292,-0.006264046009673697,-0.02659722737366243,0.0019233021834196365,0.003521013968839509,0.010006196509857018,-0.010436704109897131,-0.00421937556244976
2025-09-18,0.02259303225108273,0.009876958268983336,0.03434388991210669,-0.003083015295126659,-0.004655392669439339,-0.021384159862326838,-0.001685208986324988,0.005822749435214127
2025-09-19,0.005268996486467734,0.011466570036263224,0.0024367633114044094,0.018473260574695834,0.03153058391446455,0.021877209710827277,0.001080590559717161,-0.0023995864144693915
2025-09-22,0.018484294013220375,-0.009289192618687258,0.038530451374934785,-0.00674170396062263,0.042192900302590174,0.01892459915165681,-0.016771933038536895,-0.01645513967787314
2025-09-23,0.0032008147723268485,-0.0021377155654391847,-0.028617642790173294,-0.01019860964397128,-0.006464105813548765,-0.019441082441463448,-0.030871872178262885,-0.012837509618783147
2025-09-24,-0.01745234178140145,-0.018034313906358537,-0.008216136468703266,0.0018049158360357077,-0.00836725849202465,0.03900845039857305,-0.002267986025112884,0.0069390180511237015
2025-09-25,0.05068760930148152,-0.005097133835125447,0.004060340737146719,-0.00613457935532753,0.01791159235712427,-0.04480186162620923,-0.009398795415484473,-0.015567652227074263
2025-09-26,0.01014588418252127,0.002470839767619013,0.0028099031575023995,0.008699141267967558,-0.005504221127631377,0.03938961629749567,0.007444168873481812,-0.006913814567383431
2025-09-29,-0.0159901187887638,-0.011474206407901252,0.020331822428759798,0.006120493444398394,-0.0040401127374681736,0.006360288086303643,0.010815805882780046,-0.00047072142417497423
2025-09-30,0.008399286459073198,-0.0033203375390987175,0.02567782632915341,0.006488918695771688,0.0007858061820065801,0.0034011943142930328,-0.011771724709007034,-0.012207631388299944
2025-10-01,0.015229295118564924,0.008137615841392113,0.003531195606199452,0.003392200749707718,0.0032151674950933427,0.03260699487618123,0.004815990813160187,-0.023476691999647574
2025-10-02,0.0008025174906645852,0.0036181123784196317,0.008773575541577188,-0.007668305665979179,0.006555096245001334,-0.052409624917241146,0.008035429408424817,0.013445324960633886
2025-10-03,0.005738259488364093,8.11591762845815e-05,-0.006746146966392577,0.003116865423178031,0.0034553030219053762,-0.014252492909231236,-0.01312477732054764,-0.022941859935964155
2025-10-06,0.003634569116986493,0.020323578259102887,-0.011148237209627232,0.021455827695391016,-0.005168026032186899,0.05305409919515741,0.006312318256467209,0.0071517760648933245
2025-10-07,0.01525858304401966,-0.017568201773675313,-0.002698441213908405,-0.008721831535095682,-0.0008183005676312295,-0.04549829949251959,0.003975811225101454,-0.0036115544569888824
2025-10-08,-0.01512040038039277,-0.006780465511106046,0.02175681948046783,0.0016589857908293844,0.0061414329738929815,0.012847468714676217,0.015391813667974614,0.006653147609519006
2025-10-09,-0.004258303521857655,-0.013328864754403213,0.018130894630978597,-0.004678862571105753,-0.01570052856314726,-0.007206358713169257,0.011126943813862119,0.021594438087548625
2025-10-10,-0.03678543936772389,-0.019679625451275183,-0.05009963153015511,-0.022142294719191255,-0.035132010240949876,-0.05195335338705128,-0.05121476887040818,-0.039217988314609
2025-10-13,-0.0021619913323544706,0.02966221091202765,0.027782585224038966,0.006029238522721848,0.009697188915848344,0.052779538485349636,0.016955828210376053,0.01463786283297029
2025-10-14,-0.003867238424846232,0.00631590903627711,-0.045019240466326105,-0.0009342866778087992,0.00044404353368307243,-0.01539666493428667,-0.016863378479674927,-0.009899327043387486
2025-10-15,0.01652046054208512,0.022174013742784406,-0.0011114789856192203,-0.0002725479023386769,0.006316543897858392,0.013674604901329141,-0.0037966156016826813,0.012480899507072638
2025-10-16,-0.017172420861779794,0.0006751513324182315,0.01095022271154542,-0.0035511569119545737,-0.00760886043856255,-0.014816786729139185,-0.005115842622809568,-0.007666397128163029
2025-10-17,0.019058453428704006,0.007554304412066367,0.007725462942447067,0.0038432762301217173,0.01937056750233797,0.024331310172500658,-0.006689964147498498,0.006787982013837044
2025-10-20,0.008390418369132652,0.012646789299596442,-0.003170638763439442,0.006230631655657903,0.03868097494530444,0.01831477587612344,0.016018234695332655,0.0210484371375758
2025-10-21,-0.005656754870361624,-0.02234730540936216,-0.008136414546060781,0.0016821661103704202,0.0020188933418115364,-0.01085364312168525,0.025314357693141158,0.0015013631508518518
2025-10-22,0.019173336392187965,0.004723441836365451,-0.004869391502995129,0.005548017386565068,-0.016576702058946933,-0.008235365016010689,-0.01854683769726401,0.00019083315388704214
2025-10-23,-0.008768465671008157,0.004740680350188456,0.010374211051715317,3.850060739009602e-05,0.004362523603168023,0.022547291398770954,0.014304177190941961,0.0008041643807585911
2025-10-24,0.07585579457720598,0.026370493259296048,0.022258035392054606,0.00584194641894034,0.012404640585310558,-0.03457920037137167,0.014013300747685163,0.005922479653611209
2025-10-27,0.018145681228134758,0.035521403247080474,0.027692151144970024,0.01499383734595132,0.022535316635468854,0.042211814191010485,0.012234712914707927,0.016734409300663694
2025-10-28,-0.0016621604538557418,-0.0055724516477620115,0.04861857742843619,0.01965415727436889,0.0007065606505676427,0.01781041931942346,0.009995255600938363,0.0008254391865893537
2025-10-29,-0.01404711723395095,0.02479892285517578,0.02945785122908878,-0.0009598141785635673,0.0025988547161788934,0.002082342411769511,0.00456970894129321,0.0003060119173459616
2025-10-30,0.005984497267616684,0.02416323316101238,-0.020248085279448852,-0.029590445980310513,0.006283446827328092,-0.047501755655160294,-0.03283904572023767,-0.1203022510996158
2025-10-31,-0.008583518887097035,-0.00028373274300845785,-0.0019734183403692595,-0.015236525400138043,-0.003802262344922466,0.03671813319553837,0.09152568904562086,-0.027564439419363672
2025-11-03,-0.008756266143457198,0.00812808909362576,0.021448378486165685,-0.0015074088681434853,-0.004894215035782787,0.025538450543862383,0.039264803615285844,-0.01654697231557618
2025-11-04,-0.012814352051773479,-0.021559776893999447,-0.04039310108689996,-0.0052357444173193966,0.003672905070218473,-0.052848572813666,-0.018597025701107325,-0.016426949787369673
2025-11-05,0.01948656662015891,0.02377471050278708,-0.01766982230750043,-0.014038629624112751,0.00037029605711407865,0.03930641199562339,0.0035233445181079427,0.0136631960648558
2025-11-06,0.018250136909266874,0.002069858630443228,-0.037208545384962245,-0.020035324263284925,-0.0013707015250657905,-0.035599264459215095,-0.029034574612610754,-0.027111632765790015
